"","SYMBOL","ENTREZID","R"
"15835","CCL4L1","388372",-0.149490193559375
"15836","CCL3L3","414062",-0.0884072423379901
"15837","CCL3L1","6349",-0.0194457005254848
"15838","CCL3","6348",0.143131479064322
"15839","CCL28","56477",0.0145112803568932
"15840","CCL27","10850",-0.212398666235675
"15841","CCL26","10344",-0.134694327932197
"15842","CCL25","6370",0.120810040886566
"15843","CCL24","6369",0.204499647006278
"15844","CCL23","6368",0.129379661142218
"15845","CCL22","6367",0.131254014833207
"15846","CCL21","6366",-0.407031124065298
"15847","CCL20","6364",-0.0816876020633023
"15848","CCL2","6347",0.134066313293602
"15849","CCL19","6363",-0.331873306596447
"15850","CCL18","6362",0.000539618491007847
"15851","CCL17","6361",0.142008546246845
"15852","CCL16","6360",-0.138395475800321
"15853","CCL15","6359",0.0877110824519503
"15854","CCL13","6357",-0.128011994248187
"15855","CCL11","6356",-0.428812004579934
"15856","CCL1","6346",0.166190488114142
"15857","CCKBR","887",-0.358857343269993
"15858","CCKAR","886",-0.217515733232781
"15859","CCK","885",-0.0617380971974734
"15860","CCIN","881",0.0526658458009272
"15861","CCHCR1","54535",-0.247975740838817
"15862","CCDC91","55297",-0.199571809796589
"15863","CCDC90B","60492",0.375962964134635
"15864","CCDC9","26093",0.209981994911781
"15865","CCDC85A","114800",-0.0958792839122165
"15866","CCDC8","83987",0.12089981185188
"15867","CCDC77","84318",0.160826585740168
"15870","CCDC74B","91409",-0.255733740767681
"15871","CCDC74A","90557",0.481560792226118
"15873","CCDC71","64925",0.313222848639169
"15874","CCDC70","83446",-0.153537534379155
"15875","CCDC7","79741",0.491550044184106
"15876","CCDC69","26112",-0.173353671496058
"15877","CCDC68","80323",-0.196065084265432
"15879","CCDC66","285331",0.257551438563046
"15880","CCDC65","85478",0.300361271506276
"15882","CCDC63","160762",0.0367170966699481
"15883","CCDC62","84660",0.250922948632261
"15884","CCDC60","160777",0.00110201408630265
"15885","CCDC6","8030",0.48315175484058
"15886","CCDC59","29080",0.247244697951447
"15888","CCDC57","284001",0.301389819813204
"15891","CCDC54","84692",-0.0948675170417096
"15894","CCDC51","79714",-0.282697129245998
"15895","CCDC50","152137",0.0948512682881794
"15899","CCDC47","57003",-0.329633416355606
"15903","CCDC43","124808",0.0474109928831509
"15904","CCDC42","146849",0.118372580127741
"15907","CCDC38","120935",-0.0306563100259602
"15910","CCDC34","91057",-0.00480544659590004
"15911","CCDC33","80125",0.04919001276984
"15912","CCDC32","90416",0.42377699504878
"15913","CCDC3","83643",0.110098035166559
"15914","CCDC28B","79140",0.0579211651467234
"15915","CCDC28A","25901",0.205293494770263
"15916","CCDC27","148870",0.00967678045626549
"15917","CCDC25","55246",0.382904473914419
"15918","CCDC24","149473",0.196294259440582
"15920","CCDC22","28952",0.335246461166095
"15922","CCDC18","343099",-0.323033551842881
"15923","CCDC17","149483",-0.0190385199665038
"15925","CCDC14","64770",0.296910527059423
"15926","CCDC13","152206",-0.0459148716550049
"15928","CCDC127","133957",0.415616483546338
"15929","CCDC121","79635",0.00907445086275524
"15930","CCDC12","151903",0.316487988326314
"15931","CCDC117","150275",-0.37908176439268
"15932","CCDC110","256309",-0.161673740597881
"15939","CCBE1","147372",-0.395127732538301
"15940","CC2D1B","200014",0.239348612686249
"15941","CC2D1A","54862",-0.304691983756085
"15942","CBY1","25776",-0.237929057736186
"15943","CBX8","57332",0.276431164768401
"15944","CBX7","23492",-0.209835081410289
"15945","CBX6","23466",0.0459461559092283
"15946","CBX5","23468",0.140684702118062
"15947","CBX4","8535",0.0673578140306446
"15948","CBX3","11335",0.0741517854958486
"15949","CBX2","84733",-0.12739555606105
"15950","CBX1","10951",-0.23992517574954
"15954","CBS","875",-0.185975738567936
"15955","CBR4","84869",0.476465252243475
"15956","CBR3","874",0.22938864604516
"15957","CBR1","873",-0.109763707572967
"15958","CBLN4","140689",-0.103714299332957
"15959","CBLN3","643866",0.254162889301419
"15960","CBLN2","147381",0.114183350395273
"15961","CBLN1","869",-0.283595842972109
"15962","CBLL1","79872",-0.0540056174885188
"15963","CBLC","23624",0.0982440774119055
"15964","CBLB","868",0.590447046791627
"15965","CBL","867",-0.318787286690918
"15966","CBFB","865",0.361830256839217
"15967","CBFA2T3","863",-0.360006640359251
"15968","CBFA2T2","9139",0.513706394305092
"15970","CAV3","859",0.252434327226511
"15971","CAV2","858",-0.229673984036307
"15972","CAV1","857",0.291702318462951
"15973","CATSPER4","378807",-0.0448760616702688
"15974","CATSPER3","347732",0.346118369521381
"15975","CATSPER2","117155",0.358862572933493
"15976","CATSPER1","117144",0.11348038077128
"15977","CAT","847",-0.309037180893504
"15978","CASZ1","54897",0.027566002515962
"15980","CAST","831",-0.270744090220006
"15981","CASR","846",0.138506703673699
"15982","CASQ2","845",-0.161329042944124
"15983","CASQ1","844",0.218975935289702
"15984","CASP9","842",0.226725238915075
"15985","CASP8AP2","9994",-0.327429361473069
"15986","CASP8","841",-0.242064581134884
"15987","CASP7","840",0.148826590685636
"15988","CASP6","839",-0.163916743136807
"15989","CASP5","838",0.0532037195371144
"15990","CASP4","837",-0.134923925485746
"15991","CASP3","836",0.0130480648995047
"15992","CASP2","835",0.306972286261083
"15993","CASP14","23581",0.164675890897833
"15994","CASP12","100506742",-0.0689959902440401
"15995","CASP10","843",0.227716207866808
"15996","CASP1","834",0.254847682475379
"15997","CASKIN2","57513",0.203329449504785
"15998","CASKIN1","57524",0.398875557759634
"15999","CASK","8573",0.573075206699174
"16000","CASD1","64921",0.246109568397938
"16003","CASC3","22794",-0.189933323284934
"16004","CASC2","255082",-0.245799107172563
"16009","CARM1","10498",-0.262209091769946
"16011","CARHSP1","23589",-0.227110296890227
"16012","CARF","79800",0.361610824279381
"16013","CARD9","64170",0.102720305120038
"16014","CARD8","22900",-0.0122482423859682
"16015","CARD6","84674",-0.187555257509132
"16017","CARD14","79092",-0.307281126607927
"16019","CARD11","84433",-0.0879162082187513
"16020","CARD10","29775",-0.128848296245074
"16021","CAPZB","832",-0.415152100031256
"16022","CAPZA3","93661",-0.137420956007007
"16023","CAPZA2","830",0.125282557655355
"16024","CAPSL","133690",-0.00397191788258036
"16025","CAPS2","84698",-0.0491654842232408
"16026","CAPS","828",0.0713363222690443
"16027","CAPNS2","84290",-0.0026080099451155
"16028","CAPNS1","826",0.040035303478703
"16029","CAPN9","10753",-0.0232847440835182
"16030","CAPN7","23473",-0.175890597128748
"16031","CAPN5","726",-0.140367179881695
"16032","CAPN3","825",0.37613900858152
"16033","CAPN2","824",0.13882861530592
"16034","CAPN13","92291",-0.0367797976381926
"16035","CAPN12","147968",0.268457100027111
"16036","CAPN11","11131",-0.0881056235388266
"16037","CAPN10","11132",-0.0532410739040181
"16038","CAPN1","823",-0.176035888260916
"16039","CAPG","822",-0.345739609392958
"16040","CAP2","10486",-0.249422734600117
"16041","CAP1","10487",0.151417716057641
"16042","CANX","821",0.228218016089402
"16043","CANT1","124583",-0.110882697131071
"16044","CAND2","23066",-0.0988327970104205
"16045","CAND1","55832",0.254361781899506
"16046","CAMTA2","23125",0.0885484640755261
"16047","CAMTA1","23261",0.175064196796647
"16049","CAMSAP1","157922",0.529840812887173
"16050","CAMP","820",0.226978208329061
"16051","CAMKV","79012",0.0794678514728685
"16052","CAMKK2","10645",-0.0974404051129124
"16053","CAMKK1","84254",-0.154519709772543
"16054","CAMK4","814",-0.136331925927914
"16055","CAMK2N2","94032",-0.162447481681898
"16056","CAMK2N1","55450",0.294591803069508
"16057","CAMK2G","818",0.00944759709946013
"16058","CAMK2D","817",0.474386878897605
"16059","CAMK2B","816",-3.59364881078736e-05
"16060","CAMK2A","815",-0.252000684150792
"16061","CAMK1G","57172",-0.558631659845413
"16062","CAMK1D","57118",-0.194518938270107
"16063","CAMK1","8536",0.118768044897013
"16064","CALU","813",0.400878883690206
"16065","CALR3","125972",0.0797219316670269
"16066","CALR","811",-0.25495442788947
"16067","CALN1","83698",-0.190582044422803
"16068","CALML6","163688",0.0885880131766478
"16069","CALML5","51806",-0.139839684040717
"16070","CALML4","91860",-0.333061391341108
"16071","CALML3","810",-0.242402832170198
"16072","CALM3","808",0.105203478085809
"16073","CALM2","805",0.0287257653681868
"16074","CALM1","801",0.371930241552022
"16075","CALD1","800",0.189072083522159
"16076","CALCRL","10203",0.244301003393339
"16077","CALCR","799",-0.295748548818559
"16078","CALCOCO2","10241",-0.218036623741727
"16079","CALCOCO1","57658",-0.257780182592369
"16080","CALCB","797",-0.0146323999458286
"16081","CALCA","796",0.0540266109546699
"16082","CALB2","794",-0.477184789321816
"16083","CALB1","793",-0.187763895277111
"16084","CAGE1","285782",-0.0535896141170686
"16085","CADPS2","93664",0.0302195086329374
"16086","CADPS","8618",-0.114665012441146
"16087","CAD","790",0.23312714708857
"16088","CACYBP","27101",-0.383669083490405
"16089","CACNG8","59283",-0.0154532799279066
"16090","CACNG7","59284",-0.206562649200745
"16091","CACNG6","59285",-0.226644345753612
"16092","CACNG5","27091",0.288566850132608
"16093","CACNG4","27092",0.228718141436734
"16094","CACNG3","10368",-0.17500130737401
"16095","CACNG2","10369",-0.167165932615422
"16096","CACNG1","786",-0.443850760509456
"16097","CACNB4","785",-0.0418173355334819
"16098","CACNB3","784",0.210611874047647
"16099","CACNB2","783",-0.308149669843948
"16100","CACNB1","782",0.280678919086735
"16101","CACNA2D4","93589",0.197218008596982
"16102","CACNA2D3","55799",0.0481203952389753
"16103","CACNA2D2","9254",0.204319332936242
"16104","CACNA2D1","781",-0.300801182465794
"16105","CACNA1S","779",0.176794804147752
"16106","CACNA1I","8911",0.285470902109181
"16107","CACNA1H","8912",-0.239621263682888
"16108","CACNA1G","8913",-0.0339725196936629
"16109","CACNA1F","778",-0.0154975873202125
"16110","CACNA1E","777",0.0165076334577362
"16111","CACNA1D","776",-0.134356439860757
"16112","CACNA1C","775",-0.224426853229325
"16113","CACNA1B","774",0.0637320698846652
"16114","CACNA1A","773",0.0490642610403902
"16115","CACHD1","57685",-0.0838087414204622
"16116","CABYR","26256",-0.0847387773865494
"16117","CABP7","164633",-0.357084516763228
"16118","CABP5","56344",-0.00657279444505643
"16119","CABP4","57010",0.332817856433474
"16120","CABP2","51475",0.148329387286615
"16121","CABP1","9478",0.0156077174842421
"16122","CABLES2","81928",0.3731164442802
"16123","CABLES1","91768",-0.0911190107654904
"16124","CABIN1","23523",-0.0576592322527177
"16126","CAB39L","81617",0.396029550096118
"16127","CAB39","51719",0.0262532587276883
"16128","CA9","768",-0.418691062324461
"16129","CA8","767",-0.230136899866643
"16130","CA7","766",-0.0629324338266269
"16131","CA6","765",-0.257184831310796
"16132","CA5B","11238",0.414396331180956
"16133","CA5A","763",0.322488688072089
"16134","CA4","762",-0.0615522942577723
"16135","CA3","761",0.116637963060737
"16136","CA2","760",-0.186466754537263
"16137","CA14","23632",-0.0237086092559579
"16138","CA13","377677",-0.0186544769174555
"16139","CA12","771",-0.0561322162454568
"16140","CA11","770",0.215881810575313
"16141","CA10","56934",-0.127921664618313
"16142","CA1","759",-0.284550300831525
"16154","C9orf85","138241",0.0386930483829835
"16159","C9orf78","51759",-0.0855696361853038
"16163","C9orf72","203228",-0.163695246158611
"16173","C9orf50","375759",0.176542412947097
"16179","C9orf43","257169",0.0735200530495646
"16181","C9orf40","55071",0.0340236083930915
"16200","C9orf153","389766",-0.0462294003927198
"16201","C9orf152","401546",0.164115596615955
"16224","C9","735",-0.255322499028285
"16227","C8orf76","84933",0.399366936288841
"16228","C8orf74","203076",-0.217205840420419
"16232","C8orf58","541565",0.354218691153594
"16237","C8orf48","157773",-0.0451465726637933
"16241","C8orf44","56260",0.375278310403197
"16250","C8orf34","116328",-0.375665377459671
"16251","C8orf33","65265",0.228697003373383
"16259","C8G","733",0.182717335510503
"16260","C8B","732",-0.0753956222392472
"16261","C8A","731",0.0349787321146735
"16266","C7orf33","202865",-0.0701302836043806
"16274","C7orf25","79020",0.125251170441785
"16281","C7","730",0.0664632498117606
"16283","C6orf89","221477",0.315932757544078
"16297","C6orf62","81688",-0.331698920093214
"16305","C6orf47","57827",0.0335992525126557
"16343","C6orf15","29113",0.13108268800498
"16351","C6orf136","221545",0.409298284330794
"16358","C6orf120","387263",-0.0349772624437293
"16359","C6orf118","168090",-0.104622749263798
"16370","C6","729",-0.28752108552697
"16375","C5orf34","375444",-0.25525268772112
"16381","C5orf15","56951",0.390230733603345
"16384","C5AR1","728",-0.384446215598986
"16385","C5","727",0.10027691811899
"16390","C4orf36","132989",0.249033769516141
"16395","C4orf17","84103",0.0294432193547803
"16400","C4BPB","725",0.115163367665626
"16401","C4BPA","722",-0.117954203969547
"16402","C4A","720",0.39667853877543
"16407","C3orf62","375341",-0.183922920022302
"16414","C3orf52","79669",0.232470118750802
"16420","C3orf38","285237",0.397726974048178
"16422","C3orf36","80111",0.0219533050850324
"16425","C3orf33","285315",0.193288951763589
"16436","C3orf22","152065",-0.417646035079017
"16438","C3orf20","84077",0.0397307768285881
"16440","C3orf18","51161",0.310872507248503
"16446","C3AR1","719",0.256397171150391
"16447","C3","718",-0.00874138161687058
"16474","C22orf23","84645",-0.534808778962492
"16477","C22orf15","150248",-0.0267308873247123
"16481","C21orf91","54149",0.0465588041709432
"16491","C21orf62","56245",0.119590913692176
"16494","C21orf58","54058",0.0755940534095266
"16515","C20orf96","140680",-0.207400837536528
"16571","C20orf144","128864",-0.0158552613326926
"16573","C20orf141","128653",0.036546458315959
"16597","C2","717",0.164218837134551
"16598","C1S","716",-0.015195260229351
"16599","C1RL","51279",0.041116225795901
"16600","C1R","715",0.341930785008143
"16601","C1QTNF8","390664",0.0495474850188794
"16602","C1QTNF7","114905",0.291648212433022
"16603","C1QTNF6","114904",0.34608542746615
"16604","C1QTNF5","114902",0.0581025437600027
"16605","C1QTNF4","114900",-0.194292183498156
"16606","C1QTNF3","114899",0.0945897947741535
"16607","C1QTNF2","114898",0.0549448678609741
"16608","C1QTNF1","114897",-0.146964857161389
"16610","C1QL4","338761",-0.255839181517483
"16611","C1QL3","389941",-0.377228490066051
"16612","C1QL2","165257",-0.348319086506769
"16613","C1QL1","10882",-0.641072493158198
"16616","C1QC","714",0.0959679751040891
"16617","C1QBP","708",0.134945117446955
"16618","C1QB","713",0.0518034713775815
"16619","C1QA","712",0.236468143844629
"16624","C1orf94","84970",0.114437242883788
"16631","C1orf87","127795",-0.185586609513601
"16641","C1orf74","148304",0.266141626354689
"16655","C1orf56","54964",-0.0593310255553434
"16657","C1orf54","79630",0.00218817663943888
"16658","C1orf53","388722",0.250423602344692
"16659","C1orf52","148423",0.30471008660824
"16661","C1orf50","79078",0.199959307247694
"16665","C1orf43","25912",-0.201350069919416
"16671","C1orf35","79169",0.391585493455693
"16680","C1orf210","149466",-0.299051384794314
"16681","C1orf21","81563",0.261474383197783
"16684","C1orf198","84886",-0.269647737023016
"16708","C1orf162","128346",0.439960316761146
"16710","C1orf159","54991",-0.00262983990729162
"16719","C1orf146","388649",-0.033160623978705
"16722","C1orf141","400757",-0.563241629392322
"16726","C1orf131","128061",0.404919331985887
"16729","C1orf127","148345",0.031500998502852
"16733","C1orf122","127687",-0.11253522097797
"16738","C1orf116","79098",-0.112060445061596
"16739","C1orf115","79762",0.415992912931244
"16749","C1orf105","92346",0.25350466074652
"16755","C1GALT1C1","29071",-0.0394045723630337
"16756","C1GALT1","56913",-0.157404320202279
"16757","C1D","10438",-0.304165577988262
"16768","C19orf33","64073",-0.140443524057147
"16774","C19orf25","148223",-0.00140317330793529
"16782","C19orf18","147685",0.455730350348688
"16784","C19orf12","83636",0.241369444908873
"16789","C18orf54","162681",-0.00591847857260522
"16798","C18orf21","83608",0.205373445119991
"16807","C17orf80","55028",0.505237444444573
"16809","C17orf78","284099",0.0474985071787814
"16812","C17orf75","64149",0.00906597241571267
"16826","C17orf58","284018",-0.0570161429724871
"16832","C17orf50","146853",-0.0389251714524751
"16833","C17orf49","124944",0.116196761433581
"16849","C16orf78","123970",0.239171040019285
"16859","C16orf54","283897",-0.132980524640445
"16864","C16orf46","123775",-0.0847819192076354
"16876","C15orf48","84419",-0.000326678013100461
"16881","C15orf40","123207",-0.535409604941348
"16882","C15orf39","56905",-0.220574601883486
"16886","C15orf32","145858",-0.0749019273839061
"16897","C14orf93","60686",0.338933545234225
"16915","C14orf39","317761",0.128315378858668
"16919","C14orf28","122525",0.279987149759419
"16957","C14orf119","55017",0.0137332198155095
"16985","C12orf60","144608",0.238891516506209
"16988","C12orf57","113246",0.129065429395587
"16989","C12orf54","121273",0.277445929460574
"16992","C12orf50","160419",0.154528438337911
"17000","C12orf43","64897",-0.0544856638114771
"17001","C12orf42","374470",-0.00261973868989689
"17003","C12orf40","283461",0.25309607152818
"17004","C12orf4","57102",0.464731593725419
"17025","C11orf71","54494",0.221525881657721
"17027","C11orf65","160140",0.0424278336813342
